Sale_ID,Product_ID,Quantity,Sale Price
3998,Thor Toy Hammer for Kids,1,120
3999,Muscle Iron Man Costume for Kids with Mask,1,580
4000,Thor Costume for Kids with Mask,1,390
4001,Red Cars Costume for Kids (Satin),1,380
4002,Squid Game Guard Costume for Kids with Mask,1,420
4003,Iron Man Costume for Kids with Mask (Satin),1,380
4004,Iron Man Costume for Kids with Mask (Satin),1,380
4005,Thor Toy Hammer for Kids,1,120
4006,Iron Man Costume for Kids with Mask (Satin),1,380
4007,Muscle Thor Costume for Kids with Mask,1,700
4008,Thor Toy Hammer for Kids,1,120
4009,Thor Costume for Kids with Mask,1,500
4010,Thor Costume for Kids with Mask,1,500
4011,Iron Man Costume for Kids with Mask (Satin),1,380
4012,Iron Man Costume for Kids with Mask (Satin),1,380
4013,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4014,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4015,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4016,Camoflage Set for Boy or Girl,1,540
4017,Sofia Crown for Kids Pink or Purple,1,50
4018,Darna Costume for Kids,1,360
4019,Thor Toy Hammer for Kids,1,120
4020,Captain America Shield Toy for Kids PVC Plastic,1,140
4021,Captain America Costume for Kids (Cotton),1,470
4022,Captain America Shield Toy for Kids PVC Plastic,1,140
4023,Muscle Superman Costume for Kids,1,580
4024,Transformers Bumblebee Costume for Kids with mask,1,380
4025,Thor Costume for Kids with Mask,1,390
4026,Superman Costume for Kids (Cotton),1,470
4027,Thor Toy Hammer for Kids,1,120
4028,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4029,Thor Toy Hammer for Kids,1,120
4030,Muscle Thor Costume for Kids with Mask,1,580
4031,Darna Costume for Kids,1,360
4032,Iron Man Costume for Kids with Mask (Satin),1,380
4033,Muscle Iron Man Costume for Kids with Mask,1,580
4034,Captain America Shield Toy for Kids PVC Plastic,1,140
4035,Captain America Shield Toy for Kids PVC Plastic,1,140
4036,Muscle Thor Costume for Kids with Mask,1,580
4037,Wonder Woman Costume for Kids with Wrist and Head Band,1,360
4038,Thor Toy Hammer for Kids,1,120
4039,Muscle Iron Man Costume for Kids with Mask,1,580
4040,Iron Man Costume for Kids with Mask (Satin),1,380
4041,Thor Toy Hammer for Kids,1,120
4042,Thor Costume for Kids with Mask,1,390
4043,Thor Costume for Kids with Mask,1,500
4044,Thor Toy Hammer for Kids,1,120
4045,Thor Costume for Kids with Mask,1,390
4046,Thor Toy Hammer for Kids,1,120
4047,Spider-man Costume for Kids (Satin),1,360
4048,Thor Costume for Kids with Mask,1,500
4049,Iron Man Costume for Kids with Mask (Satin),1,380
4050,[ Adult ] Superman Costume with Cape,1,680
4051,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4052,Muscle Iron Man Costume for Kids with Mask,1,580
4053,Muscle Thor Costume for Kids with Mask,1,580
4054,Muscle Spider-man Costume for Kids,1,580
4055,Muscle Iron Man Costume for Kids with Mask,1,580
4056,Iron Man Costume for Kids with Mask (Satin),1,380
4057,Iron Man Costume for Kids with Mask (Satin),1,380
4058,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4059,Thor Toy Hammer for Kids,1,120
4060,Thor Costume for Kids with Mask,1,390
4061,Iron Man Costume for Kids with Mask (Satin),1,380
4062,Minnie Mouse Red Polka Dots Dress Costume for Kids,1,380
4063,Captain America Shield Toy for Kids PVC Plastic,1,140
4064,Thor Costume for Kids with Mask,1,500
4065,Transformers Bumblebee Costume for Kids with mask,1,380
4066,Iron Man Costume for Kids with Mask (Satin),1,380
4067,Batman Costume for Kids (Satin),1,380
4068,Muscle Thor Costume for Kids with Mask,1,580
4069,Thor Toy Hammer for Kids,1,120
4070,Thor Toy Hammer for Kids,1,120
4071,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4072,Iron Man Costume for Kids with Mask (Satin),1,380
4073,Muscle Captain America Costume for Kids,1,580
4074,Iron Man Costume for Kids with Mask (Satin),1,380
4075,Iron Man Costume for Kids with Mask (Satin),1,380
4076,Iron Man Costume for Kids with Mask (Satin),1,380
4077,Squid Game Masks for Age 10+,1,80
4078,Muscle Thor Costume for Kids with Mask,1,580
4079,Superman Costume for Kids (Satin),1,380
4080,Squid Game Guard Costume for Kids with Mask,1,460
4081,Transformers Bumblebee Costume for Kids with mask,1,380
4082,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4083,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4084,Minnie Mouse Red Polka Dots Dress Costume for Kids,1,380
4085,Thor Toy Hammer for Kids,1,120
4086,Captain America Shield Toy for Kids PVC Plastic,1,140
4087,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4088,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4089,Captain America Shield Toy for Kids PVC Plastic,1,140
4090,Captain America Shield Toy for Kids PVC Plastic,1,140
4091,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4092,Animal Costume Giraffe for Kids,1,380
4093,Iron Man Costume for Kids with Mask (Satin),1,380
4094,Muscle Hulk Costume for Kids with Mask,1,580
4095,Iron Man Costume for Kids with Mask (Satin),1,380
4096,Muscle Iron Man Costume for Kids with Mask,1,590
4097,Muscle Spider-man Costume for Kids,1,580
4098,Squid Game Masks for Age 10+,1,80
4099,Squid Game Guard Costume for Kids with Mask,1,420
4100,Squid Game Guard Costume for Kids with Mask,1,420
4101,Spider-man Costume for Kids (Satin),1,360
4102,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4103,Thor Costume for Kids with Mask,1,500
4104,Transformers Bumblebee Costume for Kids with mask,1,380
4105,Thor Costume for Kids with Mask,1,500
4106,Thor Toy Hammer for Kids,1,120
4107,Superman Costume for Kids (Satin),1,380
4108,Muscle Thor Costume for Kids with Mask,1,700
4109,Thor Costume for Kids with Mask,1,500
4110,Iron Man Costume for Kids with Mask (Satin),1,380
4111,Animal Costume Giraffe for Kids,1,380
4112,Muscle Thor Costume for Kids with Mask,1,700
4113,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4114,Spider-man Costume for Kids (Satin),1,360
4115,Wonder Woman Costume for Kids with Wrist and Head Band,1,360
4116,Thor Toy Hammer for Kids,1,120
4117,Thor Costume for Kids with Mask,1,500
4118,Captain America Shield Toy for Kids PVC Plastic,1,140
4119,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4120,Muscle Superman Costume for Kids,1,580
4121,Captain America Shield Toy for Kids PVC Plastic,1,140
4122,Thor Costume for Kids with Mask,1,500
4123,Muscle Captain America Costume for Kids,1,580
4124,Tiger Onesie Overall for Baby (Ages 6-24 months),1,360
4125,Muscle Thor Costume for Kids with Mask,1,700
4126,Thor Costume for Kids with Mask,1,500
4127,Muscle Iron Man Costume for Kids with Mask,1,580
4128,Muscle Thor Costume for Kids with Mask,1,700
4129,Red Cars Costume for Kids (Satin),1,380
4130,[ Adult ] Superman Costume with Cape,1,680
4131,Captain America Shield Toy for Kids PVC Plastic,1,140
4132,Iron Man Costume for Kids with Mask (Satin),1,380
4133,Spider-man Costume for Kids (Satin),1,360
4134,Thor Costume for Kids with Mask,1,500
4135,Thor Toy Hammer for Kids,1,120
4136,Thor Toy Hammer for Kids,1,120
4137,Muscle Thor Costume for Kids with Mask,1,580
4138,Thor Toy Hammer for Kids,1,120
4139,Thor Costume for Kids with Mask,1,500
4140,Iron Man Costume for Kids with Mask (Satin),1,360
4141,Iron Man Costume for Kids with Mask (Satin),1,380
4142,Iron Man Costume for Kids with Mask (Satin),1,380
4143,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4144,Iron Man Costume for Kids with Mask (Satin),1,380
4145,Transformers Bumblebee Costume for Kids with mask,1,380
4146,Muscle Batman Costume for Kids,1,580
4147,Bat Girl Costume for Kids with Mask and Cape (Cotton),1,450
4148,Thor Costume for Kids with Mask,1,500
4149,Camoflage Set for Boy or Girl,1,540
4150,Thor Costume for Kids with Mask,1,500
4151,Muscle Iron Man Costume for Kids with Mask,1,580
4152,Thor Toy Hammer for Kids,1,120
4153,Thor Costume for Kids with Mask,1,500
4154,Iron Man Costume for Kids with Mask (Satin),1,380
4155,Muscle Iron Man Costume for Kids with Mask,1,580
4156,Camoflage Set for Boy or Girl,1,540
4157,Animal Costume Ladybug for Kids,1,360
4158,Thor Costume for Kids with Mask,1,500
4159,Iron Man Costume for Kids with Mask (Satin),1,380
4160,Iron Man Costume for Kids with Mask (Satin),1,380
4161,Thor Toy Hammer for Kids,1,120
4162,Muscle Iron Man Costume for Kids with Mask,1,580
4163,Thor Costume for Kids with Mask,1,500
4164,Iron Man Costume for Kids with Mask (Satin),1,360
4165,Spider-man Costume for Kids (Satin),1,360
4166,Thor Costume for Kids with Mask,1,500
4167,Captain America Shield Toy for Kids PVC Plastic,1,140
4168,Batman Costume for Kids (Satin),1,380
4169,Muscle Thor Costume for Kids with Mask,1,700
4170,Thor Toy Hammer for Kids,1,120
4171,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4172,Thor Toy Hammer for Kids,1,120
4173,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4174,Thor Costume for Kids with Mask,1,500
4175,Iron Man Costume for Kids with Mask (Satin),1,380
4176,Thor Costume for Kids with Mask,1,390
4177,Spider-Girl Costume for Kids (Satin),1,360
4178,Thor Toy Hammer for Kids,1,120
4179,Thor Costume for Kids with Mask,1,500
4180,Red Cars Costume for Kids (Satin),1,380
4181,Muscle Thor Costume for Kids with Mask,1,700
4182,Iron Man Costume for Kids with Mask (Satin),1,380
4183,Muscle Superman Costume for Kids,1,580
4184,Iron Man Costume for Kids with Mask (Satin),1,380
4185,Superman Costume for Kids (Satin),1,380
4186,Thor Toy Hammer for Kids,1,120
4187,Catboy Costume Set PJ Masks,1,360
4188,Thor Costume for Kids with Mask,1,500
4189,Thor Costume for Kids with Mask,1,500
4190,Thor Toy Hammer for Kids,1,120
4191,Muscle Iron Man Costume for Kids with Mask,1,580
4192,Hello Kitty Underwear for Girl (3-in-1 or per piece),2,150
4193,Animal Costume Rabbit for Kids,1,380
4194,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4195,Iron Man Costume for Kids with Mask (Satin),1,380
4196,Thor Toy Hammer for Kids,1,120
4197,Thor Toy Hammer for Kids,1,120
4198,Captain America Shield Toy for Kids PVC Plastic,1,140
4199,Thor Costume for Kids with Mask,1,500
4200,Spider-man Costume for Kids (Satin),1,360
4201,Superman Costume for Kids (Satin),1,380
4202,Thor Toy Hammer for Kids,1,120
4203,Muscle Thor Costume for Kids with Mask,1,700
4204,Iron Man Costume for Kids with Mask (Satin),1,360
4205,Thor Toy Hammer for Kids,1,120
4206,Muscle Captain America Costume for Kids,1,580
4207,Darna Costume for Kids,1,360
4208,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4209,Thor Toy Hammer for Kids,1,120
4210,Transformers Bumblebee Costume for Kids with mask,1,380
4211,"Princess Elsa Accessories (Crown, Wand, and Hair)",1,120
4212,Spider-man Costume for Kids (Satin),1,360
4213,"Princess Anna Accessories (Crown, Wand, and Hair)",1,120
4214,Iron Man Costume for Kids with Mask (Satin),1,380
4215,Superman Costume for Kids (Satin),1,380
4216,Thor Costume for Kids with Mask,1,500
4217,Muscle Thor Costume for Kids with Mask,1,710
4218,Thor Toy Hammer for Kids,1,120
4219,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4220,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4221,Iron Man Costume for Kids with Mask (Satin),1,380
4222,Animal Costume Duck for Kids,1,380
4223,Thor Costume for Kids with Mask,1,500
4224,Spongebob Backpack for Kids,1,420
4225,Animal Costume Giraffe for Kids,1,380
4226,Thor Toy Hammer for Kids,1,120
4227,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4228,Captain America Shield Toy for Kids PVC Plastic,1,140
4229,Thor Toy Hammer for Kids,1,120
4230,Superman Costume for Kids (Satin),1,380
4231,Spider-man Costume for Kids (Satin),1,360
4232,Transformers Bumblebee Costume for Kids with mask,1,380
4233,Transformers Bumblebee Costume for Kids with mask,1,380
4234,Muscle Iron Man Costume for Kids with Mask,1,580
4235,Catboy Costume Set PJ Masks,1,360
4236,Iron Man Costume for Kids with Mask (Satin),1,380
4237,Thor Toy Hammer for Kids,5,120
4238,"Superhero Masks - Thor, Ironman, Bumblebee",5,60
4239,"Superhero Masks - Thor, Ironman, Bumblebee",2,60
4240,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4241,Darna Costume for Kids,1,360
4242,Thor Costume for Kids with Mask,1,390
4243,Darna Costume for Kids,1,360
4244,Iron Man Costume for Kids with Mask (Satin),1,380
4245,Iron Man Costume for Kids with Mask (Satin),1,380
4246,Darna Costume for Kids,1,360
4247,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4248,Darna Costume for Kids,1,360
4249,Muscle Thor Costume for Kids with Mask,1,700
4250,Thor Costume for Kids with Mask,1,500
4251,Muscle Thor Costume for Kids with Mask,1,580
4252,Darna Costume for Kids,1,360
4253,Animal Costume Duck for Kids,1,380
4254,Muscle Iron Man Costume for Kids with Mask,1,580
4255,Thor Costume for Kids with Mask,1,500
4256,Muscle Iron Man Costume for Kids with Mask,1,580
4257,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4258,Thor Toy Hammer for Kids,1,120
4259,Iron Man Costume for Kids with Mask (Satin),1,360
4260,Muscle Thor Costume for Kids with Mask,1,700
4261,Muscle Thor Costume for Kids with Mask,1,700
4262,Muscle Iron Man Costume for Kids with Mask,1,580
4263,Superman Costume for Kids (Satin),1,380
4264,Muscle Iron Man Costume for Kids with Mask,1,580
4265,Thor Costume for Kids with Mask,1,390
4266,Thor Costume for Kids with Mask,1,500
4267,Thor Costume for Kids with Mask,1,500
4268,Thor Toy Hammer for Kids,1,120
4269,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4270,Iron Man Costume for Kids with Mask (Satin),1,380
4271,Thor Toy Hammer for Kids,1,120
4272,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4273,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4274,Thor Costume for Kids with Mask,1,500
4275,Iron Man Costume for Kids with Mask (Satin),1,380
4276,Thor Costume for Kids with Mask,1,500
4277,Spider-man Costume for Kids (Satin),1,360
4278,Minnie Mouse Red Polka Dots Dress Costume for Kids,1,380
4279,Captain America Shield Toy for Kids PVC Plastic,1,140
4280,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4281,Superman Costume for Kids (Satin),1,380
4282,Muscle Thor Costume for Kids with Mask,1,710
4283,Darna Costume for Kids,1,380
4284,Captain America Shield Toy for Kids PVC Plastic,1,140
4285,Transformers Bumblebee Costume for Kids with mask,1,380
4286,Darna Costume for Kids,1,380
4287,Animal Costume Ox for Kids,1,380
4288,Thor Costume for Kids with Mask,1,500
4289,Mermaid Costume for Kids Green,1,550
4290,Darna Costume for Kids,1,360
4291,Muscle Thor Costume for Kids with Mask,1,700
4292,Muscle Captain America Costume for Kids,1,580
4293,Thor Toy Hammer for Kids,1,120
4294,Darna Costume for Kids,1,380
4295,Thor Costume for Kids with Mask,1,500
4296,Thor Toy Hammer for Kids,1,120
4297,Muscle Thor Costume for Kids with Mask,1,710
4298,Iron Man Costume for Kids with Mask (Satin),1,380
4299,Muscle Iron Man Costume for Kids with Mask,1,580
4300,Thor Toy Hammer for Kids,1,120
4301,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4302,Thor Costume for Kids with Mask,1,500
4303,Sofia Crown for Kids Pink or Purple,1,50
4304,Iron Man Costume for Kids with Mask (Satin),1,380
4305,Thor Toy Hammer for Kids,1,120
4306,Thor Costume for Kids with Mask,1,390
4307,Iron Man Costume for Kids with Mask (Satin),1,380
4308,Thor Costume for Kids with Mask,1,390
4309,Thor Costume for Kids with Mask,1,500
4310,Thor Costume for Kids with Mask,1,500
4311,Transformers Bumblebee Costume for Kids with mask,1,380
4312,Toy Gun Rifle for Kids with Lights and Sounds,1,160
4313,Thor Costume for Kids with Mask,1,390
4314,Muscle Iron Man Costume for Kids with Mask,1,580
4315,Spider-man Costume for Kids (Satin),1,360
4316,Darna Costume for Kids,1,360
4317,Thor Toy Hammer for Kids,1,120
4318,"Superhero Masks - Thor, Ironman, Bumblebee",1,60
4319,Thor Costume for Kids with Mask,1,500
4320,Thor Toy Hammer for Kids,1,120
4321,Muscle Thor Costume for Kids with Mask,1,710
4322,Darna Costume for Kids,1,380
4323,Darna Costume for Kids,1,380
4324,"Superhero Masks - Thor, Ironman, Bumblebee",2,60
4325,Animal Costume Bear for Kids,1,360
4326,Thor Costume for Kids with Mask,1,500
4327,Muscle Captain America Costume for Kids,1,580
4328,Minnie Mouse Red Polka Dots Dress Costume for Kids,1,380
4329,Supergirl Costume for Kids with Mask and Cape (Ages 3 to 7),1,450
4330,Spider-man Costume for Kids (Cotton),1,480
4331,Muscle Thor Costume for Kids with Mask,1,710
4332,Thor Costume for Kids with Mask,1,500
4333,Muscle Captain America Costume for Kids,1,580
4334,Squid Game Guard Costume for Kids with Mask,1,460
4335,Muscle Thor Costume for Kids with Mask,1,700
4336,Thor Toy Hammer for Kids,1,120
4337,Thor Costume for Kids with Mask,1,390
4338,Thor Costume for Kids with Mask,1,510
4339,Muscle Thor Costume for Kids with Mask,1,700
4340,Spongebob Backpack for Kids,1,420
4341,Muscle Thor Costume for Kids with Mask,1,700
4342,Thor Costume for Kids with Mask,1,510
4343,Animal Costume Zebra for Kids,1,390
4344,Wonder Woman Costume for Kids with Wrist and Head Band,2,360
4345,Ninja Turtle Costume for Kids with Mask and Shell,1,380
4346,Thor Costume for Kids with Mask,1,390
4347,"Superhero Masks - Thor, Ironman, Bumblebee",4,60
4348,Darna Costume for Kids,1,380
4349,Iron Man Costume for Kids with Mask (Satin),1,380
4350,Thor Costume for Kids with Mask,1,510
4351,Iron Man Costume for Kids with Mask (Satin),1,380
4352,Iron Man Costume for Kids with Mask (Satin),1,380
4353,Spider-man Costume for Kids (Satin),1,380
4354,Thor Toy Hammer for Kids,1,120
4355,Muscle Iron Man Costume for Kids with Mask,1,580
4356,Batman Costume for Kids (Satin),1,380
4357,Darna Costume for Kids,1,360
4358,Thor Toy Hammer for Kids,1,120
4359,Thor Costume for Kids with Mask,1,500
4360,Muscle Thor Costume for Kids with Mask,1,710
4361,Muscle Iron Man Costume for Kids with Mask,1,580
4362,Muscle Iron Man Costume for Kids with Mask,1,580
4363,Thor Costume for Kids with Mask,1,510
4364,Bat Girl Costume for Kids with Mask and Cape (Cotton),1,450
4365,Sofia Crown for Kids Pink or Purple,1,50
